laptop id,title,old price,current price,Операционная система,Процессор,Интегрированная в процессор графика,"Объем оперативной памяти, ГБ",Жесткий диск,Твердотельный накопитель,"Диагональ экрана, дюйм",Разрешение экрана,"Вес, кг",image link,Внимание,Модель процессора,"Частота процессора, ГГц",Конфигурация оперативной памяти,Модель дискретной видеокарты,USB Type-C Power Delivery,Вес
156688,MSI Katana GF66 11UE,,,Отсутствует,Intel Core i7,Intel UHD Graphics,16,HDD нет,512 ГБ SSD,15.6,1920 x 1080 Full HD,2.3,//static.shop.kz/upload/iblock/a41/156688_01.jpg,Не забудьте купитьоперационную систему,11800H,2.3,2 х 8 ГБ,GeForce RTX 3060,,
156684,MSI GF65 Thin 10UE,,,Отсутствует,Intel Core i5,Intel UHD Graphics,16,HDD нет,512 ГБ SSD,15.6,1920 x 1080 Full HD,2,//static.shop.kz/upload/iblock/146/156684_1.jpg,Не забудьте купитьоперационную систему,10500H,2.5,2 х 8 ГБ,GeForce RTX 3060,,
156658,MSI Bravo 15 B5DD,,,Отсутствует,AMD Ryzen 7,AMD Radeon Graphics,16,HDD нет,512 ГБ SSD,15.6,1920 x 1080 Full HD,2.32,//static.shop.kz/upload/iblock/1c7/156658_1.jpg,Не забудьте купитьоперационную систему,5800H,3.2,2 х 8 ГБ,Radeon RX 5500M,,
156683,MSI GF63 Thin 10UC,,,Отсутствует,Intel Core i5,Intel UHD Graphics,8,HDD нет,512 ГБ SSD,15.6,1920 x 1080 Full HD,1.8,//static.shop.kz/upload/iblock/6df/156683_1.jpg,Не забудьте купитьоперационную систему,10500H,2.5,,GeForce RTX 3050,,
156686,MSI Katana GF66 11UE,,,Отсутствует,Intel Core i7,Intel UHD Graphics,16,HDD нет,1 ТБ SSD,15.6,1920 x 1080 Full HD,2.3,//static.shop.kz/upload/iblock/b44/156686_01.jpg,Не забудьте купитьоперационную систему,11800H,2.3,2 х 8 ГБ,GeForce RTX 3060,,
156657,MSI Alpha 15 B5EEK,679 900 ₸,649 900 ₸,Отсутствует,AMD Ryzen 5,AMD Radeon Graphics,8,HDD нет,512 ГБ SSD,15.6,1920 x 1080 Full HD,2.25,//static.shop.kz/upload/iblock/b3a/156657_1.jpg,Не забудьте купитьоперационную систему,5600H,3.3,1 х 8 ГБ,Radeon RX 6600M,,
156690,MSI Katana GF76 11UE,,,Отсутствует,Intel Core i7,Intel UHD Graphics,16,HDD нет,1 ТБ SSD,17.3,1920 x 1080 Full HD,2.7,//static.shop.kz/upload/iblock/4e7/156690_02.jpg,Не забудьте купитьоперационную систему,11800H,2.3,2 х 8 ГБ,GeForce RTX 3060,,
156656,MSI Alpha 15 B5EEK,,,Отсутствует,AMD Ryzen 7,AMD Radeon Graphics,16,HDD нет,512 ГБ SSD,15.6,1920 x 1080 Full HD,2.26,//static.shop.kz/upload/iblock/6a7/156656_1.jpg,Не забудьте купитьоперационную систему,5800H,3.2,2 х 8 ГБ,Radeon RX 6600M,,
156682,MSI GF63 Thin 10UC,,,Отсутствует,Intel Core i7,Intel UHD Graphics,8,HDD нет,512 ГБ SSD,15.6,1920 x 1080 Full HD,1.8,//static.shop.kz/upload/iblock/0d6/156682_1.jpg,Не забудьте купитьоперационную систему,10750H,2.6,,GeForce RTX 3050,,
156691,MSI Katana GF76 11UE,,,Отсутствует,Intel Core i7,Intel UHD Graphics,16,HDD нет,512 ГБ SSD,17.3,1920 x 1080 Full HD,2.7,//static.shop.kz/upload/iblock/336/156691_01.jpg,Не забудьте купитьоперационную систему,11800H,2.3,2 х 8 ГБ,GeForce RTX 3060,,
156564,Lenovo Ideapad 3,,,Windows 10 Home S,Intel Core i5,Intel UHD Graphics,4,HDD нет,256 ГБ SSD,15.6,1366 x 768 HD,1.6,//static.shop.kz/upload/iblock/064/156564_1.jpg,,1035G1,1.0,4 ГБ (распаяно на плате),,,
156524,ASUS TUF Gaming FX706HM,,,Отсутствует,Intel Core i7,Intel UHD Graphics,16,HDD нет,512 ГБ SSD,17.3,1920 x 1080 Full HD,2.7,//static.shop.kz/upload/iblock/35e/156524_1.jpg,Не забудьте купитьоперационную систему,11800H,2.3,2 х 8 ГБ,GeForce RTX 3060,,
156591,HP Omen 15-en1006ur,,,Отсутствует,AMD Ryzen 7,AMD Radeon Graphics,16,HDD нет,1 ТБ SSD,15.6,1920 x 1080 Full HD,2.11,//static.shop.kz/upload/iblock/57b/156591_1.jpg,Не забудьте купитьоперационную систему,5800H,3.2,2 х 8 ГБ,GeForce RTX 3060,,
156557,HP ENVY 17-ch0003ur,,,Windows 10 Home (x64),Intel Core i5,Intel Iris Xe Graphics,16,HDD нет,1 ТБ SSD,17.3,3840 x 2160 Ultra HD 4K,2.5,//static.shop.kz/upload/iblock/5c2/156557_1.jpg,,1135G7,2.4,2 х 8 ГБ,GeForce MX450,,
156525,HP 15s-fq2011ur,,,Отсутствует,Intel Core i5,Intel Iris Xe Graphics,8,HDD нет,512 ГБ SSD,15.6,1920 x 1080 Full HD,1.6,//static.shop.kz/upload/iblock/a59/156525_1.jpg,Не забудьте купитьоперационную систему,1135G7,2.4,1 х 8 ГБ,,,
156486,HP 15s-eq1398ur,,,Отсутствует,AMD Ryzen 3,AMD Radeon Graphics,4,HDD нет,256 ГБ SSD,15.6,1920 x 1080 Full HD,1.6,//static.shop.kz/upload/iblock/a86/156486_1.jpg,Не забудьте купитьоперационную систему,4300U,2.7,1 х 4 ГБ,,,
156487,HP 15s-fq2037ur,,,Отсутствует,Intel Core i3,Intel UHD Graphics,4,HDD нет,512 ГБ SSD,15.6,1920 x 1080 Full HD,1.6,//static.shop.kz/upload/iblock/45d/156412_1.jpg,Не забудьте купитьоперационную систему,1115G4,3.0,1 х 4 ГБ,,,
156467,ASUS D515DA,,,Отсутствует,AMD Ryzen 3,AMD Radeon Graphics,8,HDD нет,256 ГБ SSD,15.6,1920 x 1080 Full HD,1.6,//static.shop.kz/upload/iblock/bd1/156467_1.jpg,Не забудьте купитьоперационную систему,3250U,2.6,4 ГБ + 4 ГБ (распаяно на плате),,,
156406,HP 15s-eq2061ur,,,Отсутствует,AMD Ryzen 3,AMD Radeon Graphics,4,HDD нет,512 ГБ SSD,15.6,1920 x 1080 Full HD,1.6,//static.shop.kz/upload/iblock/d79/156406_1.jpg,Не забудьте купитьоперационную систему,5300U,2.6,1 х 4 ГБ,,,
156411,HP 15s-eq2039ur,,,Отсутствует,AMD Ryzen 5,AMD Radeon Graphics,8,HDD нет,512 ГБ SSD,15.6,1920 x 1080 Full HD,1.6,//static.shop.kz/upload/iblock/a63/156411_1.jpg,Не забудьте купитьоперационную систему,5500U,2.1,,,,
156409,HP 15s-eq2025ur,,,Отсутствует,AMD Ryzen 3,AMD Radeon Graphics,8,HDD нет,512 ГБ SSD,15.6,1920 x 1080 Full HD,1.6,//static.shop.kz/upload/iblock/b0f/156409_1.jpg,Не забудьте купитьоперационную систему,5300U,2.6,2 х 4 ГБ,,,
156430,HP 15s-eq1054ur,,,Отсутствует,AMD Ryzen 5,AMD Radeon Graphics,8,HDD нет,512 ГБ SSD,15.6,1920 x 1080 Full HD,1.6,//static.shop.kz/upload/iblock/a28/156430_1.jpg,Не забудьте купитьоперационную систему,4500U,2.3,2 х 4 ГБ,,,
156427,Lenovo Ideapad 3 15IGL05,,,Отсутствует,Intel Celeron,Intel UHD Graphics 600,4,1 ТБ HDD,SSD нет,15.6,1366 x 768 HD,1.7,//static.shop.kz/upload/iblock/22d/156427_1.jpg,Не забудьте купитьоперационную систему,N4020,1.1,4 ГБ (распаяно на плате),,,
156426,Lenovo Ideapad 3 17ADA05,,,Отсутствует,AMD Ryzen 3,AMD Radeon Vega 3,4,HDD нет,256 ГБ SSD,17.3,1920 x 1080 Full HD,2.06,//static.shop.kz/upload/iblock/6ae/156426_1.jpg,Не забудьте купитьоперационную систему,3250U,2.6,4 ГБ (распаяно на плате),,,
156388,Apple MacBook Air A2337 с дисплеем Retina,,,Mac OS Big Sur,Apple M1,8 Core GPU,8,HDD нет,512 ГБ SSD,13.3,2560 x 1600 WQXGA,1.2,//static.shop.kz/upload/iblock/bba/156388_1.jpg,,,,,,,
156348,ASUS ROG Flow X13 GV301QE,,,Отсутствует,AMD Ryzen 9,AMD Radeon Graphics,16,HDD нет,1 ТБ SSD,13.4,1920 x 1200 WUXGA,1.3,//static.shop.kz/upload/iblock/ea9/156348_1.jpg,Не забудьте купитьоперационную систему,5900HS,3.0,16 ГБ (распаяно на плате),GeForce RTX 3050 Ti,,
156347,ASUS X515JA,,,Отсутствует,Intel Core i3,Intel UHD Graphics,8,HDD нет,256 ГБ SSD,15.6,1366 x 768 HD,1.7,//static.shop.kz/upload/iblock/c9c/156347_1.jpg,Не забудьте купитьоперационную систему,1005G1,1.2,4 ГБ + 4 ГБ (распаяно на плате),,,
156321,Lenovo Ideapad 3,,,Отсутствует,AMD Ryzen 5,AMD Radeon Vega 8,8,HDD нет,512 ГБ SSD,15.6,1920 x 1080 Full HD,1.7,//static.shop.kz/upload/iblock/adb/156321_1.jpg,Не забудьте купитьоперационную систему,3500U,2.1,4 ГБ + 4 ГБ (распаяно на плате),,,
156320,Lenovo Ideapad 3,,,Отсутствует,Intel Celeron,Intel UHD Graphics 600,4,1 ТБ HDD,,15.6,1366 x 768 HD,1.7,//static.shop.kz/upload/iblock/af4/156320_1.jpg,Не забудьте купитьоперационную систему,N4120,1.1,4 ГБ (распаяно на плате),,,
156191,HP 255 G8,,,Отсутствует,AMD Ryzen 3,AMD Radeon Graphics,8,HDD нет,256 ГБ SSD,15.6,1920 x 1080 Full HD,1.7,//static.shop.kz/upload/iblock/cf4/156191_1.jpg,Не забудьте купитьоперационную систему,3250U,2.6,1 х 8 ГБ,,,
156256,DELL G5 SE-5505,589 900 ₸,554 500 ₸,Windows 10 Home (x64),AMD Ryzen 5,AMD Radeon Graphics,8,HDD нет,256 ГБ SSD,15.6,1920 x 1080 Full HD,2.5,//static.shop.kz/upload/iblock/aad/156256_1.jpg,,4600H,3.0,2 х 4 ГБ,Radeon RX 5600M,,
156185,DELL G3 3500,,,Linux,Intel Core i5,Intel UHD Graphics,8,HDD нет,256 ГБ SSD,15.6,1920 x 1080 Full HD,2.4,//static.shop.kz/upload/iblock/913/156185_1.jpg,Не забудьте купитьоперационную системудля более комфортной работы с устройством,10300H,2.5,2 х 4 ГБ,GeForce GTX 1650,,
156187,DELL G3 3500,,,Linux,Intel Core i5,Intel UHD Graphics,8,HDD нет,512 ГБ SSD,15.6,1920 x 1080 Full HD,2.4,//static.shop.kz/upload/iblock/d7f/156187_1.jpg,Не забудьте купитьоперационную системудля более комфортной работы с устройством,10300H,2.5,2 х 4 ГБ,GeForce GTX 1650,,
156186,DELL G3 3500,,,Windows 10 Home (x64),Intel Core i5,Intel UHD Graphics,8,HDD нет,256 ГБ SSD,15.6,1920 x 1080 Full HD,2.4,//static.shop.kz/upload/iblock/322/156186_1.jpg,,10300H,2.5,2 х 4 ГБ,GeForce GTX 1650,,
155983,ASUS TUF Gaming FX506LH,,,Отсутствует,Intel Core i5,Intel UHD Graphics,8,HDD нет,512 ГБ SSD,15.6,1920 x 1080 Full HD,2.1,//static.shop.kz/upload/iblock/a28/151067_1.jpg,Не забудьте купитьоперационную систему,10300H,2.5,1 х 8 ГБ,GeForce GTX 1650,,
155988,HP Pavilion x360 15-er0003ur,,,Windows 10 Home (x64),Intel Core i3,Intel UHD Graphics,8,HDD нет,512 ГБ SSD,15.6,1920 x 1080 Full HD,1.8,//static.shop.kz/upload/iblock/dfb/155988_1.jpg,,1125G4,2.0,1 х 8 ГБ,,,
155994,ASUS ROG Zephyrus GX703HS,,,Windows 10 Pro (x64),Intel Core i9,Intel UHD Graphics,32,HDD нет,3 ТБ (3 x 1024 ГБ) SSD,17.3,3840 x 2160 Ultra HD 4K,2.8,//static.shop.kz/upload/iblock/150/155994_1.jpg,,11900H,2.5,16 ГБ + 16 ГБ (распаяно на плате),GeForce RTX 3080,Да,
156026,Acer Nitro 5 AN515-45,,,Linux,AMD Ryzen 9,AMD Radeon Graphics,16,HDD нет,1 ТБ SSD,15.6,1920 x 1080 Full HD,2.2,//static.shop.kz/upload/iblock/405/156026_1.jpg,Не забудьте купитьоперационную системудля более комфортной работы с устройством,5900HX,3.3,2 х 8 ГБ,GeForce RTX 3080,,
156025,Acer Aspire A515-44,,,Отсутствует,AMD Ryzen 3,AMD Radeon Graphics,8,HDD нет,256 ГБ SSD,15.6,1920 x 1080 Full HD,1.7,//static.shop.kz/upload/iblock/f27/156025_1.jpg,Не забудьте купитьоперационную систему,4300U,2.7,8 ГБ (распаяно на плате),,,
155984,DELL G3 3500,,,Linux,Intel Core i5,Intel UHD Graphics,8,1 ТБ HDD,256 ГБ SSD,15.6,1920 x 1080 Full HD,2.4,//static.shop.kz/upload/iblock/a47/155984_01.jpg,Не забудьте купитьоперационную системудля более комфортной работы с устройством,10300H,2.5,1 х 8 ГБ,GeForce GTX 1650,,
155911,ASUS ROG Zephyrus GU603HM,,,Windows 10 Home (x64),Intel Core i7,Intel UHD Graphics,16,HDD нет,1 ТБ SSD,16,2560 x 1600 WQXGA,2.06,//static.shop.kz/upload/iblock/0dc/155911_1int.jpg,,11800H,2.3,8 ГБ + 8 ГБ (распаяно на плате),GeForce RTX 3060,Да,
155936,HP Pavilion 15-eg0007ur,,,Windows 10 Home (x64),Intel Core i5,Intel Iris Xe Graphics,8,HDD нет,512 ГБ SSD,15.6,1920 x 1080 Full HD,1.68,//static.shop.kz/upload/iblock/184/155936_1.jpg,,1135G7,2.4,2 х 4 ГБ,,,
155859,Apple MacBook Pro A2338 с дисплеем Retina,,,Mac OS Big Sur,Apple M1,8 Core GPU,8,HDD нет,256 ГБ SSD,13.3,2560 x 1600 WQXGA,1.4,//static.shop.kz/upload/iblock/a02/155859_1.jpg,,,,,,,
155889,ASUS ROG Zephyrus GA503QR,,,Windows 10 Pro (x64),AMD Ryzen 9,,16,HDD нет,1 ТБ SSD,15.6,2560 x 1440 QHD,1.91,//static.shop.kz/upload/iblock/de6/155889_1.jpg,,5900HS,3.0,8 ГБ + 8 ГБ (распаяно на плате),GeForce RTX 3070,Да,
155891,HP 15s-fq2050ur,,,Windows 10 Home (x64),Intel Core i3,Intel UHD Graphics,8,HDD нет,512 ГБ SSD,15.6,1920 x 1080 Full HD,1.6,//static.shop.kz/upload/iblock/0bb/155891_1.jpg,,1125G4,2.0,1 х 8 ГБ,,,
155642,HP 17-cn0045ur,,,Отсутствует,Intel Core i3,Intel UHD Graphics,8,HDD нет,512 ГБ SSD,17.3,1920 x 1080 Full HD,2.1,//static.shop.kz/upload/iblock/410/155642_01.jpg,Не забудьте купитьоперационную систему,1125G4,2.0,2 х 4 ГБ,,,
155632,HP 250 G8,,,Отсутствует,Intel Core i7,Intel Iris Plus,8,1 ТБ HDD,SSD нет,15.6,1366 x 768 HD,1.7,//static.shop.kz/upload/iblock/7f1/155362_01.jpg,Не забудьте купитьоперационную систему,1065G7,1.3,1 х 8 ГБ,,,
155746,ASUS VivoBook X712FA,,,Отсутствует,Intel Core i3,Intel UHD Graphics,4,HDD нет,512 ГБ SSD,17.3,1600 x 900 HD+,2.2,//static.shop.kz/upload/iblock/eb8/155746_01.jpg,Не забудьте купитьоперационную систему,10110U,2.1,4 ГБ (распаяно на плате),,,
155747,ASUS ROG Strix G713QM,,,Отсутствует,AMD Ryzen 9,AMD Radeon Graphics,16,HDD нет,1 ТБ SSD,17.3,1920 x 1080 Full HD,2.7,//static.shop.kz/upload/iblock/a81/155747_01.jpg,Не забудьте купитьоперационную систему,5900HX,3.3,2 х 8 ГБ,GeForce RTX 3060,,
155640,HP 15-eh0012ur,,,Windows 10 Home (x64),AMD Ryzen 7,AMD Radeon Graphics,16,HDD нет,512 ГБ SSD,15.6,1920 x 1080 Full HD,1.7,//static.shop.kz/upload/iblock/ae4/155640_1.jpg,,4700U,2.0,2 х 8 ГБ,,,
155671,ASUS VivoBook K513EA,,,Windows 10 Home (x64),Intel Core i3,Intel UHD Graphics,8,HDD нет,512 ГБ SSD,15.6,1920 x 1080 Full HD,1.8,//static.shop.kz/upload/iblock/64b/155671_1.jpg,,1115G4,3.0,4 ГБ + 4 ГБ (распаяно на плате),,,
155735,Acer Aspire A715-41G,,,Отсутствует,AMD Ryzen 5,AMD Radeon Vega 8,8,HDD нет,256 ГБ SSD,15.6,1920 x 1080 Full HD,2.1,//static.shop.kz/upload/iblock/9ff/155735_1.jpg,Не забудьте купитьоперационную систему,3550H,2.1,1 х 8 ГБ,GeForce GTX 1650 Ti,,
155633,HP ProBook 430 G8,,,Отсутствует,Intel Core i3,Intel UHD Graphics,8,HDD нет,256 ГБ SSD,13.3,1920 x 1080 Full HD,1.28,//static.shop.kz/upload/iblock/9e6/155633_1.jpg,Не забудьте купитьоперационную систему,1115G4,3.0,1 х 8 ГБ,,,
155669,"ASUS Zenbook Pro Duo 15 UX582LR, OLED",,,Windows 10 Pro (x64),Intel Core i9,Intel UHD Graphics,32,HDD нет,1 ТБ SSD,15.6,3840 x 2160 Ultra HD 4K,2.34,//static.shop.kz/upload/iblock/355/155669_1.jpg,,10980HK,2.4,32 ГБ (распаяно на плате),GeForce RTX 3070,,
155634,HP ProBook 430 G8,,,Отсутствует,Intel Core i7,Intel Iris Xe Graphics,8,HDD нет,512 ГБ SSD,13.3,1920 x 1080 Full HD,1.28,//static.shop.kz/upload/iblock/f7c/155634_1.jpg,Не забудьте купитьоперационную систему,1165G7,2.8,1 х 8 ГБ,,,
155670,ASUS ROG Flow X13 GV301QH,,,Windows 10 Pro (x64),AMD Ryzen 9,AMD Radeon Graphics,32,HDD нет,1 ТБ SSD,13.4,3840 x 2400 Ultra HD+,1.3,//static.shop.kz/upload/iblock/f59/155670_1.jpg,,5980HS,3.0,32 ГБ (распаяно на плате),GeForce GTX 1650,,
155610,HP 240 G8,,,Windows 10 Pro (x64),Intel Core i3,Intel UHD Graphics,8,HDD нет,256 ГБ SSD,14,1920 x 1080 Full HD,1.4,//static.shop.kz/upload/iblock/c4c/155610_1.jpg,,1005G1,1.2,1 х 8 ГБ,,,
155555,ASUS VivoBook K413JA,,,Windows 10 Home (x64),Intel Core i5,Intel UHD Graphics,8,HDD нет,512 ГБ SSD,14,1920 x 1080 Full HD,1.4,//static.shop.kz/upload/iblock/f89/155555_1.jpg,,1035G1,1.0,8 ГБ (распаяно на плате),,,
155458,Acer Extensa EX215-52,,,Windows 10 Pro (x64),Intel Core i3,Intel UHD Graphics,4,1 ТБ HDD,SSD нет,15.6,1920 x 1080 Full HD,1.7,//static.shop.kz/upload/iblock/2f9/155458_02.jpg,,1005G1,1.2,4 ГБ (распаяно на плате),,,
155356,ASUS TUF Gaming FA706IU,,,Отсутствует,AMD Ryzen 7,AMD Radeon Graphics,16,HDD нет,512 ГБ SSD,17.3,1920 x 1080 Full HD,2.5,//static.shop.kz/upload/iblock/b0a/155356_1.jpg,Не забудьте купитьоперационную систему,4800H,2.9,2 х 8 ГБ,GeForce GTX 1660 Ti,,
155355,ASUS TUF Gaming FX506HC,,,Отсутствует,Intel Core i5,Intel UHD Graphics,16,HDD нет,512 ГБ SSD,15.6,1920 x 1080 Full HD,2.2,//static.shop.kz/upload/iblock/8be/155355_1.jpg,Не забудьте купитьоперационную систему,11400H,2.7,2 х 8 ГБ,GeForce RTX 3050,,
155357,ASUS X515JA,,,Отсутствует,Intel Core i3,Intel UHD Graphics,4,HDD нет,256 ГБ SSD,15.6,1920 x 1080 Full HD,1.7,//static.shop.kz/upload/iblock/f0a/155357_1.jpg,Не забудьте купитьоперационную систему,1005G1,1.2,4 ГБ (распаяно на плате),,,
155358,ASUS X509JA,,,Отсутствует,Intel Core i3,Intel UHD Graphics,8,1 ТБ HDD,,15.6,1366 x 768 HD,1.8,//static.shop.kz/upload/iblock/048/155358_1.jpg,Не забудьте купитьоперационную систему,1005G1,1.2,4 ГБ + 4 ГБ (распаяно на плате),,,
155364,HP EliteBook 840 G8,,,Windows 10 Pro (x64),Intel Core i7,Intel Iris Xe Graphics,16,HDD нет,512 ГБ SSD,14,1920 x 1080 Full HD,1.4,//static.shop.kz/upload/iblock/aca/155287_1.jpg,,1165G7,2.8,1 х 16 ГБ,,,
155354,HP ProBook 430 G8,,,Windows 10 Pro (x64),Intel Core i3,Intel UHD Graphics,4,HDD нет,128 ГБ SSD,13.3,1920 x 1080 Full HD,1.27,//static.shop.kz/upload/iblock/d2e/155354_1.jpg,,1115G4,3.0,1 х 4 ГБ,,,
155352,HP ProBook 430 G8,,,Windows 10 Pro (x64),Intel Core i5,Intel Iris Xe Graphics,8,HDD нет,256 ГБ SSD,13.3,1920 x 1080 Full HD,1.27,//static.shop.kz/upload/iblock/d27/155352_1.jpg,,1135G7,2.4,1 х 8 ГБ,,,
155043,Lenovo IdeaPad 5 15ITL05 (82FG00NRRK,,,Отсутствует,Intel Core i3,Intel UHD Graphics,8,HDD нет,512 ГБ SSD,15.6,1920 x 1080 Full HD,1.69,//static.shop.kz/upload/iblock/ac4/155043_1.jpg,Не забудьте купитьоперационную систему,1115G4,3.0,8 ГБ (распаяно на плате),,,
155277,HP 17-cn0035ur,,,Отсутствует,Intel Core i3,Intel UHD Graphics,8,1 ТБ HDD,SSD нет,17.3,1920 x 1080 Full HD,2.2,//static.shop.kz/upload/iblock/5f5/155277_1.jpg,Не забудьте купитьоперационную систему,1125G4,2.0,2 х 4 ГБ,,,
155276,HP 15-dw2037ur,,,Windows 10 Home (x64),Intel Core i3,Intel UHD Graphics,4,HDD нет,256 ГБ SSD,15.6,1366 x 768 HD,1.7,//static.shop.kz/upload/iblock/510/155276_1.jpg,,1005G1,1.2,1 х 4 ГБ,,,
155287,HP EliteBook 840 G8,,,Windows 10 Pro (x64),Intel Core i5,Intel Iris Xe Graphics,8,HDD нет,256 ГБ SSD,14,1920 x 1080 Full HD,1.4,//static.shop.kz/upload/iblock/c42/155287_1.jpg,,1135G7,2.4,1 х 8 ГБ,,,
155283,HP ProBook 440 G8,,,Windows 10 Pro (x64),Intel Core i3,Intel UHD Graphics,8,HDD нет,256 ГБ SSD,14,1920 x 1080 Full HD,1.4,//static.shop.kz/upload/iblock/28a/155283_1.jpg,,1115G4,3.0,1 х 8 ГБ,,,
155286,HP ProBook 430 G8,,,Windows 10 Pro (x64),Intel Core i7,Intel Iris Xe Graphics,8,HDD нет,512 ГБ SSD,13.3,1920 x 1080 Full HD,1.28,//static.shop.kz/upload/iblock/8f6/155286_1_2500.jpg,,1165G7,2.8,1 х 8 ГБ,,,
