laptop_id,brand,model,old_price,current_price,discount_rate_percent,operational_system,graphics_type,integrated_graphics,gpu,cpu_brand,cpu_model,cpu_frequency,ram,memory_type,hdd_capacity,ssd_capacity,display_diagonal,resolution,video_standard,weight
156426,Lenovo,Ideapad 3 17ADA05,,,,DOS,Integrated,AMD Radeon Vega 3,No,AMD,Ryzen 3,2.6,4,SSD,0.0,256.0,17.3,1920 x 1080,Full HD,2.06
156388,Apple,MacBook Air A2337 with display Retina,,,,Mac OS Big Sur,Integrated,8 Core GPU,No,Apple,M1,2.3,8,SSD,0.0,512.0,13.3,2560 x 1600,WQXGA,1.2
156348,ASUS,ROG Flow X13 GV301QE,,,,DOS,Both,AMD Radeon Graphics,GeForce RTX 3050 Ti,AMD,Ryzen 9,3.0,16,SSD,0.0,1024.0,13.4,1920 x 1200,WUXGA,1.3
156347,ASUS,X515JA,,,,DOS,Integrated,Intel UHD Graphics,No,Intel,Core i3,1.2,8,SSD,0.0,256.0,15.6,1366 x 768,HD,1.7
156321,Lenovo,Ideapad 3,,,,DOS,Integrated,AMD Radeon Vega 8,No,AMD,Ryzen 5,2.1,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.7
156320,Lenovo,Ideapad 3,,,,DOS,Integrated,Intel UHD Graphics 600,No,Intel,Celeron,1.1,4,HDD,1024.0,0.0,15.6,1366 x 768,HD,1.7
156191,HP,255 G8,,,,DOS,Integrated,AMD Radeon Graphics,No,AMD,Ryzen 3,2.6,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.7
156256,DELL,G5 SE-5505,589900.0,554500.0,6.0,Windows 10 Home (x64),Both,AMD Radeon Graphics,Radeon RX 5600M,AMD,Ryzen 5,3.0,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,2.5
156185,DELL,G3 3500,,,,Linux,Both,Intel UHD Graphics,GeForce GTX 1650,Intel,Core i5,2.5,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,2.4
156187,DELL,G3 3500,,,,Linux,Both,Intel UHD Graphics,GeForce GTX 1650,Intel,Core i5,2.5,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,2.4
156186,DELL,G3 3500,,,,Windows 10 Home (x64),Both,Intel UHD Graphics,GeForce GTX 1650,Intel,Core i5,2.5,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,2.4
155983,ASUS,TUF Gaming FX506LH,,,,DOS,Both,Intel UHD Graphics,GeForce GTX 1650,Intel,Core i5,2.5,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,2.1
155988,HP,Pavilion x360 15-er0003ur,,,,Windows 10 Home (x64),Integrated,Intel UHD Graphics,No,Intel,Core i3,2.0,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.8
155994,ASUS,ROG Zephyrus GX703HS,,,,Windows 10 Pro (x64),Both,Intel UHD Graphics,GeForce RTX 3080,Intel,Core i9,2.5,32,SSD,0.0,3072.0,17.3,3840 x 2160,Ultra HD 4K,2.8
156026,Acer,Nitro 5 AN515-45,,,,Linux,Both,AMD Radeon Graphics,GeForce RTX 3080,AMD,Ryzen 9,3.3,16,SSD,0.0,1024.0,15.6,1920 x 1080,Full HD,2.2
156025,Acer,Aspire A515-44,,,,DOS,Integrated,AMD Radeon Graphics,No,AMD,Ryzen 3,2.7,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.7
155984,DELL,G3 3500,,,,Linux,Both,Intel UHD Graphics,GeForce GTX 1650,Intel,Core i5,2.5,8,SHDD,1024.0,256.0,15.6,1920 x 1080,Full HD,2.4
155911,ASUS,ROG Zephyrus GU603HM,,,,Windows 10 Home (x64),Both,Intel UHD Graphics,GeForce RTX 3060,Intel,Core i7,2.3,16,SSD,0.0,1024.0,16.0,2560 x 1600,WQXGA,2.06
155936,HP,Pavilion 15-eg0007ur,,,,Windows 10 Home (x64),Integrated,Intel Iris Xe Graphics,No,Intel,Core i5,2.4,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.68
155859,Apple,MacBook Pro A2338 with display Retina,,,,Mac OS Big Sur,Integrated,8 Core GPU,No,Apple,M1,2.3,8,SSD,0.0,256.0,13.3,2560 x 1600,WQXGA,1.4
155889,ASUS,ROG Zephyrus GA503QR,,,,Windows 10 Pro (x64),Discrete,No,GeForce RTX 3070,AMD,Ryzen 9,3.0,16,SSD,0.0,1024.0,15.6,2560 x 1440,QHD,1.91
155891,HP,15s-fq2050ur,,,,Windows 10 Home (x64),Integrated,Intel UHD Graphics,No,Intel,Core i3,2.0,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.6
155642,HP,17-cn0045ur,,,,DOS,Integrated,Intel UHD Graphics,No,Intel,Core i3,2.0,8,SSD,0.0,512.0,17.3,1920 x 1080,Full HD,2.1
155632,HP,250 G8,,,,DOS,Integrated,Intel Iris Plus,No,Intel,Core i7,1.3,8,HDD,1024.0,0.0,15.6,1366 x 768,HD,1.7
155746,ASUS,VivoBook X712FA,,,,DOS,Integrated,Intel UHD Graphics,No,Intel,Core i3,2.1,4,SSD,0.0,512.0,17.3,1600 x 900,HD+,2.2
155747,ASUS,ROG Strix G713QM,,,,DOS,Both,AMD Radeon Graphics,GeForce RTX 3060,AMD,Ryzen 9,3.3,16,SSD,0.0,1024.0,17.3,1920 x 1080,Full HD,2.7
155640,HP,15-eh0012ur,,,,Windows 10 Home (x64),Integrated,AMD Radeon Graphics,No,AMD,Ryzen 7,2.0,16,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.7
155671,ASUS,VivoBook K513EA,,,,Windows 10 Home (x64),Integrated,Intel UHD Graphics,No,Intel,Core i3,3.0,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.8
155735,Acer,Aspire A715-41G,,,,DOS,Both,AMD Radeon Vega 8,GeForce GTX 1650 Ti,AMD,Ryzen 5,2.1,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,2.1
155633,HP,ProBook 430 G8,,,,DOS,Integrated,Intel UHD Graphics,No,Intel,Core i3,3.0,8,SSD,0.0,256.0,13.3,1920 x 1080,Full HD,1.28
155669,ASUS,"Zenbook Pro Duo 15 UX582LR, OLED",,,,Windows 10 Pro (x64),Both,Intel UHD Graphics,GeForce RTX 3070,Intel,Core i9,2.4,32,SSD,0.0,1024.0,15.6,3840 x 2160,Ultra HD 4K,2.34
155634,HP,ProBook 430 G8,,,,DOS,Integrated,Intel Iris Xe Graphics,No,Intel,Core i7,2.8,8,SSD,0.0,512.0,13.3,1920 x 1080,Full HD,1.28
155670,ASUS,ROG Flow X13 GV301QH,,,,Windows 10 Pro (x64),Both,AMD Radeon Graphics,GeForce GTX 1650,AMD,Ryzen 9,3.0,32,SSD,0.0,1024.0,13.4,3840 x 2400,Ultra HD+,1.3
155610,HP,240 G8,,,,Windows 10 Pro (x64),Integrated,Intel UHD Graphics,No,Intel,Core i3,1.2,8,SSD,0.0,256.0,14.0,1920 x 1080,Full HD,1.4
155555,ASUS,VivoBook K413JA,,,,Windows 10 Home (x64),Integrated,Intel UHD Graphics,No,Intel,Core i5,1.0,8,SSD,0.0,512.0,14.0,1920 x 1080,Full HD,1.4
155458,Acer,Extensa EX215-52,,,,Windows 10 Pro (x64),Integrated,Intel UHD Graphics,No,Intel,Core i3,1.2,4,HDD,1024.0,0.0,15.6,1920 x 1080,Full HD,1.7
155356,ASUS,TUF Gaming FA706IU,,,,DOS,Both,AMD Radeon Graphics,GeForce GTX 1660 Ti,AMD,Ryzen 7,2.9,16,SSD,0.0,512.0,17.3,1920 x 1080,Full HD,2.5
155355,ASUS,TUF Gaming FX506HC,,,,DOS,Both,Intel UHD Graphics,GeForce RTX 3050,Intel,Core i5,2.7,16,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,2.2
155357,ASUS,X515JA,,,,DOS,Integrated,Intel UHD Graphics,No,Intel,Core i3,1.2,4,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.7
155358,ASUS,X509JA,,,,DOS,Integrated,Intel UHD Graphics,No,Intel,Core i3,1.2,8,HDD,1024.0,0.0,15.6,1366 x 768,HD,1.8
155364,HP,EliteBook 840 G8,,,,Windows 10 Pro (x64),Integrated,Intel Iris Xe Graphics,No,Intel,Core i7,2.8,16,SSD,0.0,512.0,14.0,1920 x 1080,Full HD,1.4
155354,HP,ProBook 430 G8,,,,Windows 10 Pro (x64),Integrated,Intel UHD Graphics,No,Intel,Core i3,3.0,4,SSD,0.0,128.0,13.3,1920 x 1080,Full HD,1.27
155352,HP,ProBook 430 G8,,,,Windows 10 Pro (x64),Integrated,Intel Iris Xe Graphics,No,Intel,Core i5,2.4,8,SSD,0.0,256.0,13.3,1920 x 1080,Full HD,1.27
155043,Lenovo,IdeaPad 5 15ITL05 (82FG00NRRK,,,,DOS,Integrated,Intel UHD Graphics,No,Intel,Core i3,3.0,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.69
155277,HP,17-cn0035ur,,,,DOS,Integrated,Intel UHD Graphics,No,Intel,Core i3,2.0,8,HDD,1024.0,0.0,17.3,1920 x 1080,Full HD,2.2
155276,HP,15-dw2037ur,,,,Windows 10 Home (x64),Integrated,Intel UHD Graphics,No,Intel,Core i3,1.2,4,SSD,0.0,256.0,15.6,1366 x 768,HD,1.7
155287,HP,EliteBook 840 G8,,,,Windows 10 Pro (x64),Integrated,Intel Iris Xe Graphics,No,Intel,Core i5,2.4,8,SSD,0.0,256.0,14.0,1920 x 1080,Full HD,1.4
155283,HP,ProBook 440 G8,,,,Windows 10 Pro (x64),Integrated,Intel UHD Graphics,No,Intel,Core i3,3.0,8,SSD,0.0,256.0,14.0,1920 x 1080,Full HD,1.4
155286,HP,ProBook 430 G8,,,,Windows 10 Pro (x64),Integrated,Intel Iris Xe Graphics,No,Intel,Core i7,2.8,8,SSD,0.0,512.0,13.3,1920 x 1080,Full HD,1.28
155177,ASUS,TUF Dash F15 FX516PE,,,,DOS,Both,Intel Iris Xe Graphics,GeForce RTX 3050 Ti,Intel,Core i7,3.3,16,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,2.1
155178,ASUS,TUF Gaming FA706IU,,,,DOS,Both,AMD Radeon Graphics,GeForce GTX 1660 Ti,AMD,Ryzen 7,2.9,16,SSD,0.0,512.0,17.3,1920 x 1080,Full HD,2.5
155098,HP,Gaming Pavilion 15-ec1054ur,,,,DOS,Both,AMD Radeon Graphics,GeForce GTX 1650 Ti,AMD,Ryzen 7,2.9,16,SSD,0.0,1024.0,15.6,1920 x 1080,Full HD,2.2
155073,HP,15-gw0000ur,,,,DOS,Integrated,AMD Radeon Graphics,No,AMD,Athlon,2.3,4,HDD,1024.0,0.0,15.6,1366 x 768,HD,1.8
155099,HP,15-dw1108ur,,,,DOS,Integrated,Intel UHD Graphics,No,Intel,Core i3,2.1,4,HDD,1024.0,0.0,15.6,1920 x 1080,Full HD,1.75
154975,Lenovo,Ideapad 3,,,,DOS,Integrated,Intel UHD Graphics 600,No,Intel,Celeron,1.1,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.6
154974,Lenovo,IdeaPad 5 15ITL05,,,,DOS,Integrated,Intel UHD Graphics,No,Intel,Core i3,3.0,8,SSD,0.0,128.0,15.6,1920 x 1080,Full HD,1.69
154664,Apple,MacBook Pro A2338 with display Retina,,,,Mac OS Big Sur,Integrated,8 Core GPU,No,Apple,M1,2.3,8,SSD,0.0,512.0,13.3,2560 x 1600,WQXGA,1.4
154798,DELL,XPS 15,,,,Windows 10 Home (x64) SL,Both,Intel UHD Graphics,GeForce GTX 1650 Ti,Intel,Core i7,2.6,16,SSD,0.0,1024.0,15.6,3840 x 2400,Ultra HD+,2.0
154799,HP,Pavilion Gaming 15-dk1078ur,,,,DOS,Both,Intel UHD Graphics 630,GeForce GTX 1650 Ti,Intel,Core i5,2.5,8,SHDD,1024.0,256.0,15.6,1920 x 1080,Full HD,2.38
154628,ASUS,VivoBook S435EA,,,,Windows 10 Home (x64),Integrated,Intel Iris Xe Graphics,No,Intel,Core i5,2.4,8,SSD,0.0,512.0,14.0,1920 x 1080,Full HD,1.32
154629,ASUS,ROG Zephyrus GA401QE,,,,Windows 10 Home (x64),Both,AMD Radeon Graphics,GeForce RTX 3050 Ti,AMD,Ryzen 7,2.8,16,SSD,0.0,512.0,14.0,1920 x 1080,Full HD,1.7
154609,Acer,Aspire 3 A315-34,219900.0,205990.0,6.33,Windows 10 Home (x64) SL,Integrated,Intel UHD Graphics 605,No,Intel,Pentium Silver,1.1,4,HDD,1024.0,0.0,15.6,1920 x 1080,Full HD,1.7
154617,Lenovo,IdeaPad 3 17ADA05,,,,DOS,Integrated,AMD Radeon Graphics,No,AMD,Ryzen 3,2.6,4,HDD,1024.0,0.0,17.3,1600 x 900,HD+,2.12
154630,HP,Gaming Pavilion 15-ec1052ur,,,,DOS,Both,AMD Radeon Graphics,GeForce GTX 1650 Ti,AMD,Ryzen 5,3.0,8,SHDD,1024.0,256.0,15.6,1920 x 1080,Full HD,2.2
154610,Acer,Aspire A315-34,,,,DOS,Integrated,Intel UHD Graphics 600,No,Intel,Celeron,1.1,4,HDD,1024.0,0.0,15.6,1920 x 1080,Full HD,1.7
154618,Lenovo,IdeaPad 3 17ADA05,,,,DOS,Integrated,AMD Radeon Graphics,No,AMD,Ryzen 3,2.6,8,SSD,0.0,256.0,17.3,1600 x 900,HD+,2.05
154616,Lenovo,IdeaPad 3 15ADA05,,,,Windows 10 Home (x64),Integrated,AMD Radeon Graphics,No,AMD,Ryzen 3,2.6,4,SSD,0.0,256.0,15.6,1366 x 768,HD,1.64
154619,Lenovo,Legion 5 17ARH05H,,,,DOS,Both,AMD Radeon Graphics,GeForce GTX 1660 Ti,AMD,Ryzen 7,2.9,16,SSD,0.0,512.0,17.3,1920 x 1080,Full HD,2.96
154620,Lenovo,Legion 5P 15ARH05H,,,,DOS,Both,AMD Radeon Graphics,GeForce RTX 2060,AMD,Ryzen 5,3.0,16,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,2.37
154576,ASUS,X571GT,,,,DOS,Both,Intel UHD Graphics 630,GeForce GTX 1650,Intel,Core i5,2.4,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.93
154517,ASUS,VivoBook M513UA,,,,Windows 10 Home (x64),Integrated,AMD Radeon Graphics,No,AMD,Ryzen 7,1.8,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.7
154516,ASUS,ROG Zephyrus Duo SE GX551QS,,,,Windows 10 Pro (x64),Both,AMD Radeon Graphics,GeForce RTX 3080,AMD,Ryzen 9,3.3,32,SSD,0.0,2048.0,15.6,3840 x 2160,Ultra HD 4K,2.51
154544,ASUS,ROG Strix G513QE,,,,DOS,Both,AMD Radeon Graphics,GeForce RTX 3050 Ti,AMD,Ryzen 5,3.3,16,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,2.2
154545,Acer,Nitro 5 AN517-52,,,,DOS,Both,Intel UHD Graphics,GeForce GTX 1650 Ti,Intel,Core i7,2.6,12,SSD,0.0,512.0,17.3,1920 x 1080,Full HD,2.6
154416,Lenovo,Legion 5,,,,DOS,Both,AMD Radeon Graphics,GeForce GTX 1660 Ti,AMD,Ryzen 7,2.9,8,SSD,0.0,512.0,17.3,1920 x 1080,Full HD,2.9
154415,Lenovo,Legion 5,,,,DOS,Both,AMD Radeon Graphics,GeForce GTX 1660 Ti,AMD,Ryzen 7,2.9,16,SSD,0.0,1024.0,17.3,1920 x 1080,Full HD,2.9
154411,Lenovo,Ideapad Gaming 3,,,,DOS,Both,Intel UHD Graphics,GeForce GTX 1650,Intel,Core i5,2.5,8,SHDD,1024.0,256.0,15.6,1920 x 1080,Full HD,2.17
154305,Acer,Aspire 3 A317-52,,,,Windows 10 Home (x64) SL,Integrated,Intel UHD Graphics,No,Intel,Core i3,1.2,8,SSD,0.0,256.0,17.3,1600 x 900,HD+,2.33
154302,HP,14s-dq2006ur,,,,DOS,Integrated,Intel UHD Graphics,No,Intel,Core i3,1.7,8,SSD,0.0,512.0,14.0,1920 x 1080,Full HD,1.34
154160,ASUS,VivoBook S435EA,,,,Windows 10 Home (x64),Integrated,Intel Iris Xe Graphics,No,Intel,Core i5,2.4,8,SSD,0.0,256.0,14.0,1920 x 1080,Full HD,1.32
154193,ASUS,ROG Zephyrus GA503QM,,,,Windows 10 Home (x64),Both,AMD Radeon Graphics,GeForce RTX 3060,AMD,Ryzen 7,2.8,16,SSD,0.0,1024.0,15.6,2560 x 1440,QHD,2.0
154197,Lenovo,Legion 5,,,,DOS,Both,Intel UHD Graphics,GeForce GTX 1650 Ti,Intel,Core i5,2.5,16,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,2.3
153983,ASUS,ROG Strix G733QR,,,,Windows 10 Home (x64),Both,AMD Radeon Graphics,GeForce RTX 3070,AMD,Ryzen 9,3.3,16,SSD,0.0,1024.0,17.3,1920 x 1080,Full HD,2.7
154065,ASUS,ROG Strix G713QM,,,,DOS,Both,AMD Radeon Graphics,GeForce RTX 3060,AMD,Ryzen 7,3.2,16,SSD,0.0,1024.0,17.3,1920 x 1080,Full HD,2.7
154103,Lenovo,Legion 5,,,,DOS,Both,Intel UHD Graphics,GeForce GTX 1660 Ti,Intel,Core i7,2.6,8,SHDD,1024.0,256.0,17.3,1920 x 1080,Full HD,3.0
154104,Lenovo,Legion 5P,,,,DOS,Both,Intel UHD Graphics,GeForce GTX 1660 Ti,Intel,Core i5,2.5,16,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,2.4
154105,Lenovo,Legion 5 17IMH05,,,,DOS,Both,Intel UHD Graphics,GeForce GTX 1650 Ti,Intel,Core i5,2.5,16,SSD,0.0,512.0,17.3,1920 x 1080,Full HD,2.9
154070,Acer,Aspire A315-57G,,,,Windows 10 Home (x64) SL,Both,Intel UHD Graphics,GeForce MX330,Intel,Core i3,1.2,4,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.7
154068,Acer,Aspire 3 A315-34,229900.0,199990.0,13.01,Windows 10 Home (x64) SL,Integrated,Intel UHD Graphics 605,No,Intel,Pentium Silver,1.1,4,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.7
153982,DELL,Vostro 3500,,,,DOS,Integrated,Intel Iris Xe Graphics,No,Intel,Core i7,2.8,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.8
153978,DELL,Vostro 3500,,,,Linux,Integrated,Intel Iris Xe Graphics,No,Intel,Core i5,2.4,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.84
153981,DELL,Vostro 3500,,,,Linux,Both,Intel Iris Xe Graphics,GeForce MX330,Intel,Core i5,2.4,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.84
153977,DELL,Vostro 3500,,,,Windows 10 Pro (x64),Both,Intel Iris Xe Graphics,GeForce MX330,Intel,Core i5,2.4,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.87
153933,DELL,Vostro 3500,,,,Windows 10 Pro (x64),Integrated,Intel Iris Xe Graphics,No,Intel,Core i5,2.4,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.85
154076,HP,Gaming Pavilion 15-ec1091ur,,,,DOS,Both,AMD Radeon Graphics,GeForce GTX 1650 Ti,AMD,Ryzen 5,3.0,16,SHDD,1024.0,256.0,15.6,1920 x 1080,Full HD,2.0
153973,DELL,Vostro 3500,,,,Linux,Integrated,Intel Iris Xe Graphics,No,Intel,Core i5,2.4,4,HDD,1024.0,0.0,15.6,1920 x 1080,Full HD,1.9
154071,HP,Pavilion 14-dv0049ur,,,,Windows 10 Home (x64),Integrated,Intel Iris Xe Graphics,No,Intel,Core i5,2.4,8,SSD,0.0,512.0,14.0,1920 x 1080,Full HD,1.4
153976,Lenovo,Legion 5 17IMH05,,,,DOS,Both,Intel UHD Graphics,GeForce GTX 1650 Ti,Intel,Core i5,2.5,8,SSD,0.0,512.0,17.3,1920 x 1080,Full HD,2.9
153974,Lenovo,Legion 5 15ARH05H,,,,DOS,Both,AMD Radeon Graphics,GeForce GTX 1660 Ti,AMD,Ryzen 5,3.0,16,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,2.35
153975,Lenovo,Legion 5 15ARH05,,,,DOS,Both,AMD Radeon Graphics,GeForce GTX 1650 Ti,AMD,Ryzen 7,2.9,16,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,2.3
153979,DELL,Vostro 3500,,,,Windows 10 Pro (x64),Integrated,Intel Iris Xe Graphics,No,Intel,Core i7,2.8,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.9
153980,DELL,Vostro 3500,,,,Windows 10 Pro (x64),Integrated,Intel Iris Xe Graphics,No,Intel,Core i7,2.8,16,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.9
154064,ASUS,TUF Dash F15 FX516PM,,,,DOS,Both,Intel Iris Xe Graphics,GeForce RTX 3060,Intel,Core i5,3.1,16,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,2.1
154063,HP,14-dk1009ur,,,,DOS,Integrated,AMD Radeon Graphics,No,AMD,Athlon Silver,2.3,4,HDD,1024.0,0.0,14.0,1366 x 768,HD,1.5
154075,HP,ENVY x360 13-ay0040ur,,,,Windows 10 Home (x64),Integrated,AMD Radeon Graphics,No,AMD,Ryzen 3,2.7,8,SSD,0.0,512.0,13.3,1920 x 1080,Full HD,1.3
154073,HP,15s-fq2041ur,,,,Windows 10 Home (x64),Integrated,Intel Iris Xe Graphics,No,Intel,Core i5,2.4,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.6
154072,HP,15s-fq2040ur,,,,DOS,Integrated,Intel UHD Graphics,No,Intel,Core i3,3.0,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.6
154067,HP,Gaming Pavilion 15-ec1025ur,,,,DOS,Both,AMD Radeon Graphics,GeForce GTX 1650 Ti,AMD,Ryzen 7,2.9,8,SHDD,1024.0,256.0,15.6,1920 x 1080,Full HD,2.1
154074,HP,Gaming Pavilion 15-ec1033ur,,,,DOS,Both,AMD Radeon Graphics,GeForce GTX 1650 Ti,AMD,Ryzen 5,3.0,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,2.0
153852,Apple,MacBook Air A2337 with display Retina,514990.0,439990.0,14.56,Mac OS Big Sur,Integrated,7 Core GPU,No,Apple,M1,2.3,8,SSD,0.0,256.0,13.3,2560 x 1600,WQXGA,1.2
153628,ASUS,TUF Dash FX516PM,,,,DOS,Both,Intel Iris Xe Graphics,GeForce RTX 3060,Intel,Core i7,3.3,16,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,2.1
153667,ASUS,ROG Zephyrus GA503Q,,,,Windows 10 Pro (x64),Both,AMD Radeon Graphics,GeForce RTX 3080,AMD,Ryzen 9,3.0,32,SSD,0.0,1024.0,15.6,2560 x 1440,QHD,2.0
153626,Lenovo,Legion 5P,,,,DOS,Both,Intel UHD Graphics,GeForce GTX 1660 Ti,Intel,Core i7,2.6,16,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,2.4
153625,Lenovo,Legion 5,,,,DOS,Both,Intel UHD Graphics,GeForce GTX 1660 Ti,Intel,Core i5,2.5,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,2.3
153627,Lenovo,Legion 5,,,,DOS,Both,AMD Radeon Graphics,GeForce GTX 1650 Ti,AMD,Ryzen 5,3.0,16,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,2.3
153581,Acer,Aspire A317-52,,,,DOS,Integrated,Intel UHD Graphics,No,Intel,Core i3,1.2,4,SSD,0.0,256.0,17.3,1366 x 768,HD,2.4
153567,ASUS,X515MA,,,,DOS,Integrated,Intel UHD Graphics 600,No,Intel,Celeron,1.1,4,HDD,1024.0,0.0,15.6,1366 x 768,HD,1.72
153566,ASUS,VivoBook K413JA,,,,Windows 10 Home (x64),Integrated,Intel UHD Graphics,No,Intel,Core i3,1.2,8,SSD,0.0,256.0,14.0,1920 x 1080,Full HD,1.4
153544,ASUS,TUF Gaming FX706LI,,,,DOS,Both,Intel UHD Graphics,GeForce GTX 1650 Ti,Intel,Core i5,2.5,8,SSD,0.0,512.0,17.3,1920 x 1080,Full HD,2.46
153569,HP,Pavilion 14-dv0002ur,,,,Windows 10 Home (x64),Integrated,Intel Iris Xe Graphics,No,Intel,Core i5,2.4,8,SSD,0.0,512.0,14.0,1920 x 1080,Full HD,1.4
153568,ASUS,TUF Gaming FX506LU,,,,DOS,Both,Intel UHD Graphics,GeForce GTX 1660 Ti,Intel,Core i5,2.5,16,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,2.18
153560,HP,Pavilion 14-dv0011ur,,,,Windows 10 Home (x64),Integrated,Intel UHD Graphics,No,Intel,Core i3,3.0,8,SSD,0.0,512.0,14.0,1920 x 1080,Full HD,1.4
153543,ASUS,ROG Zephyrus GA401IU,,,,DOS,Both,AMD Radeon Graphics,GeForce GTX 1660 Ti,AMD,Ryzen 9,3.0,16,SSD,0.0,512.0,14.0,1920 x 1080,Full HD,1.67
153570,HP,14s-fq0016ur,,,,DOS,Integrated,AMD Radeon Graphics,No,AMD,E-Series,1.2,4,SSD,0.0,256.0,14.0,1366 x 768,HD,1.4
153561,HP,Pavilion 15-eg0006ur,,,,Windows 10 Home (x64),Integrated,Intel Iris Xe Graphics,No,Intel,Core i5,2.4,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.7
153406,ASUS,TUF Gaming FX505DT,,,,DOS,Both,AMD Radeon RX Vega 10,GeForce GTX 1650,AMD,Ryzen 7,2.3,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,2.14
153463,Acer,Aspire 3 A315-56,209900.0,194990.0,7.1,DOS,Integrated,Intel UHD Graphics,No,Intel,Core i3,1.2,4,HDD,1024.0,0.0,15.6,1366 x 768,HD,1.78
153336,HP,ENVY x360 15-ed1012ur,,,,Windows 10 Home (x64),Integrated,Intel Iris Xe Graphics,No,Intel,Core i5,2.4,8,SSD,0.0,1024.0,15.6,1920 x 1080,Full HD,2.0
153335,HP,15s-eq0067ur,,,,DOS,Integrated,AMD Radeon Vega 8,No,AMD,Ryzen 5,2.1,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.6
153302,Apple,MacBook Air A2337 with display Retina,514990.0,439990.0,14.56,Mac OS Big Sur,Integrated,7 Core GPU,No,Apple,M1,2.3,8,SSD,0.0,256.0,13.3,2560 x 1600,WQXGA,1.2
152528,Lenovo,Ideapad S145 (81UT00M3RK,,,,DOS,Integrated,AMD Radeon Graphics,No,AMD,E-Series,1.2,4,SSD,0.0,240.0,15.6,1366 x 768,HD,1.8
153091,Acer,Aspire A315-22,,,,DOS,Integrated,AMD Radeon R3,No,AMD,A-Series,1.5,4,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.8
153051,Apple,MacBook Air A2337 with display Retina,,,,Mac OS Big Sur,Integrated,8 Core GPU,No,Apple,M1,2.3,8,SSD,0.0,512.0,13.3,2560 x 1600,WQXGA,1.2
153050,Apple,MacBook Air A2337 with display Retina,514990.0,439990.0,14.56,Mac OS Big Sur,Integrated,7 Core GPU,No,Apple,M1,2.3,8,SSD,0.0,256.0,13.3,2560 x 1600,WQXGA,1.2
153054,Apple,MacBook Air A2337 with display Retina,,,,Mac OS Big Sur,Integrated,8 Core GPU,No,Apple,M1,2.3,8,SSD,0.0,512.0,13.3,2560 x 1600,WQXGA,1.2
152958,Lenovo,Legion 5P 15IMH05H,,,,DOS,Both,Intel UHD Graphics,GeForce GTX 1660 Ti,Intel,Core i7,2.6,32,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,2.36
